Date,DMA,Medium,Cost,Impressions,Orders,Revenue,Population,BrandSentiment,CompetitorSpend
2025-03-20,East,TikTok,2987,46640,241,12732,900000,0.541,10596
2025-03-21,North,Meta,3405,45502,392,19613,1800000,0.545,10288
2025-03-21,North,YouTube,3387,59759,382,22990,1800000,0.545,10288
2025-03-21,North,TV,7843,251585,452,21771,1800000,0.545,10288
2025-03-21,North,Paid Search,3361,67736,420,25612,1800000,0.545,10288
2025-03-21,North,TikTok,2861,66338,385,20899,1800000,0.545,10288
2025-03-21,South,Meta,5633,52458,358,17677,1200000,0.546,11732
2025-03-21,South,YouTube,4917,139631,323,18463,1200000,0.546,11732
2025-03-21,South,TV,8944,195133,375,20054,1200000,0.546,11732
2025-03-21,South,Paid Search,4372,155063,359,21118,1200000,0.546,11732
2025-03-21,South,TikTok,2133,35294,264,15441,1200000,0.546,11732
2025-03-21,East,Meta,3715,69831,254,13778,900000,0.548,9121
2025-03-21,East,YouTube,4247,58427,257,13125,900000,0.548,9121
2025-03-21,East,TV,6802,200861,283,14706,900000,0.548,9121
2025-03-21,East,Paid Search,4146,34755,301,15262,900000,0.548,9121
2025-03-21,East,TikTok,1666,18868,200,9666,900000,0.548,9121
2025-03-22,North,Meta,5533,192187,453,25334,1800000,0.52,11570
2025-03-22,North,YouTube,5016,142548,424,26093,1800000,0.52,11570
2025-03-22,North,TV,7647,90535,448,27124,1800000,0.52,11570
2025-03-22,North,Paid Search,4212,51205,451,26040,1800000,0.52,11570
2025-03-22,North,TikTok,2766,101780,382,19691,1800000,0.52,11570
2025-03-22,South,Meta,5462,204968,353,18836,1200000,0.535,11553
2025-03-22,South,YouTube,3028,65597,275,14481,1200000,0.535,11553
2025-03-22,South,TV,8671,282988,370,18071,1200000,0.535,11553
2025-03-22,South,Paid Search,2815,37110,301,18475,1200000,0.535,11553
2025-03-22,South,TikTok,1620,53245,248,12823,1200000,0.535,11553
2025-03-22,East,Meta,6602,181751,336,16614,900000,0.534,8442
2025-03-22,East,YouTube,2739,65040,218,10687,900000,0.534,8442
2025-03-22,East,TV,4688,152822,241,13496,900000,0.534,8442
2025-03-22,East,Paid Search,2539,72582,242,12465,900000,0.534,8442
2025-03-22,East,TikTok,3270,101019,250,13561,900000,0.534,8442
2025-03-23,North,Meta,5471,207092,451,24401,1800000,0.55,6042
2025-03-23,North,YouTube,4175,68996,402,24046,1800000,0.55,6042
2025-03-23,North,TV,7608,281099,447,26343,1800000,0.55,6042
2025-03-23,North,Paid Search,3475,85111,424,25014,1800000,0.55,6042
2025-03-23,North,TikTok,3325,78808,400,22225,1800000,0.55,6042
2025-03-23,South,Meta,6170,144539,373,20696,1200000,0.514,11679
2025-03-23,South,YouTube,3887,147400,297,18252,1200000,0.514,11679
2025-03-23,South,TV,5818,173485,313,15377,1200000,0.514,11679
2025-03-23,South,Paid Search,3018,85206,309,16820,1200000,0.514,11679
2025-03-23,South,TikTok,3362,36650,302,17737,1200000,0.514,11679
2025-03-23,East,Meta,3106,63031,236,11790,900000,0.54,6236
2025-03-23,East,YouTube,2777,84055,219,11104,900000,0.54,6236
2025-03-23,East,TV,8638,243417,320,18584,900000,0.54,6236
2025-03-23,East,Paid Search,2910,31182,256,14413,900000,0.54,6236
2025-03-23,East,TikTok,2721,85794,233,12780,900000,0.54,6236
2025-03-24,North,Meta,4164,104458,414,24550,1800000,0.514,8784
2025-03-24,North,YouTube,4677,104661,415,23797,1800000,0.514,8784
2025-03-24,North,TV,9163,84166,478,26011,1800000,0.514,8784
2025-03-24,North,Paid Search,2115,70237,374,21502,1800000,0.514,8784
2025-03-24,North,TikTok,1560,18380,344,20722,1800000,0.514,8784
2025-03-24,South,Meta,6593,60524,385,18749,1200000,0.518,9055
2025-03-24,South,YouTube,2632,76124,264,13808,1200000,0.518,9055
2025-03-24,South,TV,6410,239584,325,19211,1200000,0.518,9055
2025-03-24,South,Paid Search,2088,63562,274,14902,1200000,0.518,9055
2025-03-24,South,TikTok,1733,23416,251,12648,1200000,0.518,9055
2025-03-24,East,Meta,3371,80596,244,15046,900000,0.535,10725
2025-03-24,East,YouTube,4574,68877,265,14857,900000,0.535,10725
2025-03-24,East,TV,8158,176529,311,15526,900000,0.535,10725
2025-03-24,East,Paid Search,4098,161585,300,17913,900000,0.535,10725
2025-03-24,East,TikTok,2811,51654,236,13948,900000,0.535,10725
2025-03-25,North,Meta,4274,50706,417,24963,1800000,0.54,9152
2025-03-25,North,YouTube,2632,56022,363,20536,1800000,0.54,9152
2025-03-25,North,TV,7593,195209,447,26323,1800000,0.54,9152
2025-03-25,North,Paid Search,3120,117379,411,19818,1800000,0.54,9152
2025-03-25,North,TikTok,1557,17437,344,18857,1800000,0.54,9152
2025-03-25,South,Meta,3304,95341,291,15647,1200000,0.51,6256
2025-03-25,South,YouTube,4834,103057,321,19624,1200000,0.51,6256
2025-03-25,South,TV,8177,267568,360,20357,1200000,0.51,6256
2025-03-25,South,Paid Search,3786,55265,338,16402,1200000,0.51,6256
2025-03-25,South,TikTok,2736,67685,283,14297,1200000,0.51,6256
2025-03-25,East,Meta,5423,179190,303,16834,900000,0.529,11652
2025-03-25,East,YouTube,3242,26410,231,11797,900000,0.529,11652
2025-03-25,East,TV,5175,60859,251,14755,900000,0.529,11652
2025-03-25,East,Paid Search,3361,37179,273,15624,900000,0.529,11652
2025-03-25,East,TikTok,2189,70828,216,11204,900000,0.529,11652
2025-03-26,North,Meta,5653,220435,457,27087,1800000,0.515,10576
2025-03-26,North,YouTube,3617,49344,388,22744,1800000,0.515,10576
2025-03-26,North,TV,7458,69954,445,21630,1800000,0.515,10576
2025-03-26,North,Paid Search,3663,62718,431,25156,1800000,0.515,10576
2025-03-26,North,TikTok,2333,43621,369,22490,1800000,0.515,10576
2025-03-26,South,Meta,4865,56989,336,17662,1200000,0.514,10498
2025-03-26,South,YouTube,4860,151073,322,15898,1200000,0.514,10498
2025-03-26,South,TV,7052,129976,338,19715,1200000,0.514,10498
2025-03-26,South,Paid Search,2491,73881,289,17392,1200000,0.514,10498
2025-03-26,South,TikTok,2118,69740,264,14060,1200000,0.514,10498
2025-03-26,East,Meta,4862,177442,287,14588,900000,0.516,8297
2025-03-26,East,YouTube,2644,99659,216,10753,900000,0.516,8297
2025-03-26,East,TV,6328,129057,274,15807,900000,0.516,8297
2025-03-26,East,Paid Search,2328,72248,234,11427,900000,0.516,8297
2025-03-26,East,TikTok,2722,106751,233,11629,900000,0.516,8297
2025-03-27,North,Meta,3629,68931,399,19635,1800000,0.538,8210
2025-03-27,North,YouTube,4835,132075,420,25199,1800000,0.538,8210
2025-03-27,North,TV,8088,229828,457,25066,1800000,0.538,8210
2025-03-27,North,Paid Search,3576,48054,428,26510,1800000,0.538,8210
2025-03-27,North,TikTok,3389,119835,402,22625,1800000,0.538,8210
2025-03-27,South,Meta,5831,184013,364,22467,1200000,0.538,6954
2025-03-27,South,YouTube,2945,54404,273,13257,1200000,0.538,6954
2025-03-27,South,TV,6984,255184,337,18397,1200000,0.538,6954
2025-03-27,South,Paid Search,3524,44991,328,19273,1200000,0.538,6954
2025-03-27,South,TikTok,2608,21288,279,13523,1200000,0.538,6954
2025-03-27,East,Meta,6099,209082,322,18376,900000,0.526,8355
2025-03-27,East,YouTube,3553,55769,239,11776,900000,0.526,8355
2025-03-27,East,TV,6874,57725,285,15594,900000,0.526,8355
2025-03-27,East,Paid Search,3892,149445,292,15262,900000,0.526,8355
2025-03-27,East,TikTok,1739,30372,202,11685,900000,0.526,8355
2025-03-28,North,Meta,3052,68838,383,18763,1800000,0.536,10231
2025-03-28,North,YouTube,4498,161813,411,24869,1800000,0.536,10231
2025-03-28,North,TV,6071,202015,417,21960,1800000,0.536,10231
2025-03-28,North,Paid Search,2944,67292,405,19625,1800000,0.536,10231
2025-03-28,North,TikTok,2726,96861,381,20560,1800000,0.536,10231
2025-03-28,South,Meta,5093,170225,343,16997,1200000,0.513,11623
2025-03-28,South,YouTube,4545,48135,314,16679,1200000,0.513,11623
2025-03-28,South,TV,8569,270303,368,20854,1200000,0.513,11623
2025-03-28,South,Paid Search,2114,80861,276,14661,1200000,0.513,11623
2025-03-28,South,TikTok,2807,102218,285,14379,1200000,0.513,11623
2025-03-28,East,Meta,5751,83682,312,18230,900000,0.524,5469
2025-03-28,East,YouTube,5117,80011,279,14273,900000,0.524,5469
2025-03-28,East,TV,4537,105766,239,12652,900000,0.524,5469
2025-03-28,East,Paid Search,4438,117890,313,16196,900000,0.524,5469
2025-03-28,East,TikTok,3368,49555,254,14611,900000,0.524,5469
2025-03-29,North,Meta,4317,101705,419,25658,1800000,0.51,5444
2025-03-29,North,YouTube,3774,45011,393,23314,1800000,0.51,5444
2025-03-29,North,TV,7672,227903,449,27466,1800000,0.51,5444
2025-03-29,North,Paid Search,3371,58495,421,20595,1800000,0.51,5444
2025-03-29,North,TikTok,2702,90779,381,23045,1800000,0.51,5444
2025-03-29,South,Meta,6495,111895,383,19956,1200000,0.517,5561
2025-03-29,South,YouTube,5045,58016,327,20135,1200000,0.517,5561
2025-03-29,South,TV,5392,163413,305,16952,1200000,0.517,5561
2025-03-29,South,Paid Search,3275,117899,319,15902,1200000,0.517,5561
2025-03-29,South,TikTok,2504,70294,276,14588,1200000,0.517,5561
2025-03-29,East,Meta,4105,41109,265,14921,900000,0.517,9513
2025-03-29,East,YouTube,4794,73993,271,15652,900000,0.517,9513
2025-03-29,East,TV,8921,255404,326,19490,900000,0.517,9513
2025-03-29,East,Paid Search,3053,57913,261,14155,900000,0.517,9513
2025-03-29,East,TikTok,2751,50733,234,12228,900000,0.517,9513
2025-03-30,North,Meta,3634,59308,399,23128,1800000,0.502,10525
2025-03-30,North,YouTube,3649,142542,389,20225,1800000,0.502,10525
2025-03-30,North,TV,7988,75999,455,28039,1800000,0.502,10525
2025-03-30,North,Paid Search,2899,65487,403,24080,1800000,0.502,10525
2025-03-30,North,TikTok,1806,67855,352,20310,1800000,0.502,10525
2025-03-30,South,Meta,3894,36280,308,16392,1200000,0.523,6074
2025-03-30,South,YouTube,3154,37997,278,15445,1200000,0.523,6074
2025-03-30,South,TV,5311,73844,303,15234,1200000,0.523,6074
2025-03-30,South,Paid Search,3449,31421,325,16972,1200000,0.523,6074
2025-03-30,South,TikTok,2103,39964,263,16013,1200000,0.523,6074
2025-03-30,East,Meta,3530,79980,249,15243,900000,0.513,8496
2025-03-30,East,YouTube,3164,25747,229,14136,900000,0.513,8496
2025-03-30,East,TV,7824,306851,304,17034,900000,0.513,8496
2025-03-30,East,Paid Search,2842,86893,253,12665,900000,0.513,8496
2025-03-30,East,TikTok,2412,41666,224,12525,900000,0.513,8496
2025-03-31,North,Meta,5674,178235,458,22337,1800000,0.53,8095
2025-03-31,North,YouTube,4879,60800,421,23988,1800000,0.53,8095
2025-03-31,North,TV,6839,122135,432,24265,1800000,0.53,8095
2025-03-31,North,Paid Search,3027,105667,408,20853,1800000,0.53,8095
2025-03-31,North,TikTok,2358,25842,370,22607,1800000,0.53,8095
2025-03-31,South,Meta,5080,113054,342,18145,1200000,0.505,5158
2025-03-31,South,YouTube,4203,45376,305,15272,1200000,0.505,5158
2025-03-31,South,TV,6633,94337,330,19785,1200000,0.505,5158
2025-03-31,South,Paid Search,2806,76779,301,16006,1200000,0.505,5158
2025-03-31,South,TikTok,3338,123741,302,16072,1200000,0.505,5158
2025-03-31,East,Meta,6811,245044,342,18445,900000,0.505,7459
2025-03-31,East,YouTube,2477,77509,212,12837,900000,0.505,7459
2025-03-31,East,TV,6278,249633,273,13637,900000,0.505,7459
2025-03-31,East,Paid Search,4084,70393,300,16866,900000,0.505,7459
2025-03-31,East,TikTok,3067,119771,244,12006,900000,0.505,7459
2025-04-01,North,Meta,6377,252353,478,27697,1800000,0.5,8322
2025-04-01,North,YouTube,2413,93439,358,20969,1800000,0.5,8322
2025-04-01,North,TV,7918,85755,454,22662,1800000,0.5,8322
2025-04-01,North,Paid Search,3048,113572,409,20697,1800000,0.5,8322
2025-04-01,North,TikTok,2296,59205,368,19631,1800000,0.5,8322
2025-04-01,South,Meta,6215,215702,375,20481,1200000,0.513,5296
2025-04-01,South,YouTube,3116,80695,277,15831,1200000,0.513,5296
2025-04-01,South,TV,6379,56511,325,19662,1200000,0.513,5296
2025-04-01,South,Paid Search,1978,32450,271,14591,1200000,0.513,5296
2025-04-01,South,TikTok,3363,116682,303,16631,1200000,0.513,5296
2025-04-01,East,Meta,3428,57834,246,14199,900000,0.519,6713
2025-04-01,East,YouTube,5158,52277,280,13909,900000,0.519,6713
2025-04-01,East,TV,7862,209083,305,16828,900000,0.519,6713
2025-04-01,East,Paid Search,3458,123752,276,15471,900000,0.519,6713
2025-04-01,East,TikTok,2717,63125,233,13941,900000,0.519,6713
2025-04-02,North,Meta,4218,152296,416,25421,1800000,0.495,5410
2025-04-02,North,YouTube,2619,34639,363,20035,1800000,0.495,5410
2025-04-02,North,TV,5376,115178,403,23668,1800000,0.495,5410
2025-04-02,North,Paid Search,4369,84721,458,23159,1800000,0.495,5410
2025-04-02,North,TikTok,2050,51143,360,17756,1800000,0.495,5410
2025-04-02,South,Meta,6397,220430,380,20997,1200000,0.519,8806
2025-04-02,South,YouTube,4243,74822,306,16286,1200000,0.519,8806
2025-04-02,South,TV,7546,226584,348,19066,1200000,0.519,8806
2025-04-02,South,Paid Search,2223,59046,280,14774,1200000,0.519,8806
2025-04-02,South,TikTok,3102,26096,295,17922,1200000,0.519,8806
2025-04-02,East,Meta,3829,53718,257,13993,900000,0.493,6082
2025-04-02,East,YouTube,4871,134584,273,13396,900000,0.493,6082
2025-04-02,East,TV,8314,206361,314,18672,900000,0.493,6082
2025-04-02,East,Paid Search,3370,86392,273,16633,900000,0.493,6082
2025-04-02,East,TikTok,2970,34591,241,13186,900000,0.493,6082
2025-04-03,North,Meta,6179,225356,472,23597,1800000,0.498,7538
2025-04-03,North,YouTube,3985,129253,398,20366,1800000,0.498,7538
2025-04-03,North,TV,5741,176344,411,20449,1800000,0.498,7538
2025-04-03,North,Paid Search,2047,69734,372,18534,1800000,0.498,7538
2025-04-03,North,TikTok,1917,67896,356,17480,1800000,0.498,7538
2025-04-03,South,Meta,3264,107027,290,14189,1200000,0.514,10488
2025-04-03,South,YouTube,4457,41720,312,17892,1200000,0.514,10488
2025-04-03,South,TV,4510,150534,287,16808,1200000,0.514,10488
2025-04-03,South,Paid Search,3321,32866,320,18865,1200000,0.514,10488
2025-04-03,South,TikTok,1713,27573,251,15281,1200000,0.514,10488
2025-04-03,East,Meta,3686,70952,253,13001,900000,0.494,11308
2025-04-03,East,YouTube,2486,87178,212,11868,900000,0.494,11308
2025-04-03,East,TV,8894,341186,326,16100,900000,0.494,11308
2025-04-03,East,Paid Search,2886,37916,255,14304,900000,0.494,11308
2025-04-03,East,TikTok,2466,77220,225,10844,900000,0.494,11308
2025-04-04,North,Meta,4068,149919,412,22312,1800000,0.492,6341
2025-04-04,North,YouTube,3806,149022,394,24195,1800000,0.492,6341
2025-04-04,North,TV,4461,66239,385,19455,1800000,0.492,6341
2025-04-04,North,Paid Search,3297,101047,418,22140,1800000,0.492,6341
2025-04-04,North,TikTok,2201,59119,365,19460,1800000,0.492,6341
2025-04-04,South,Meta,3402,134405,294,14588,1200000,0.492,6593
2025-04-04,South,YouTube,2583,29782,264,13720,1200000,0.492,6593
2025-04-04,South,TV,4657,150853,290,16358,1200000,0.492,6593
2025-04-04,South,Paid Search,3824,98767,339,17753,1200000,0.492,6593
2025-04-04,South,TikTok,1559,28841,246,15170,1200000,0.492,6593
2025-04-04,East,Meta,4103,145130,265,13110,900000,0.501,8877
2025-04-04,East,YouTube,2776,28392,219,11855,900000,0.501,8877
2025-04-04,East,TV,8364,194226,315,18024,900000,0.501,8877
2025-04-04,East,Paid Search,3756,51598,287,14118,900000,0.501,8877
2025-04-04,East,TikTok,3447,81807,256,12802,900000,0.501,8877
2025-04-05,North,Meta,3358,126292,392,22796,1800000,0.497,9134
2025-04-05,North,YouTube,5109,51451,427,22161,1800000,0.497,9134
2025-04-05,North,TV,9068,170807,477,27661,1800000,0.497,9134
2025-04-05,North,Paid Search,3535,140344,427,23975,1800000,0.497,9134
2025-04-05,North,TikTok,1720,59890,350,18138,1800000,0.497,9134
2025-04-05,South,Meta,4535,105332,327,18573,1200000,0.512,9507
2025-04-05,South,YouTube,4001,83790,300,14965,1200000,0.512,9507
2025-04-05,South,TV,6489,109823,327,16152,1200000,0.512,9507
2025-04-05,South,Paid Search,3990,45714,345,16815,1200000,0.512,9507
2025-04-05,South,TikTok,1973,47180,259,12679,1200000,0.512,9507
2025-04-05,East,Meta,4465,132765,275,15749,900000,0.508,11805
2025-04-05,East,YouTube,2669,74473,216,11851,900000,0.508,11805
2025-04-05,East,TV,4449,46486,237,12244,900000,0.508,11805
2025-04-05,East,Paid Search,3947,128523,294,15526,900000,0.508,11805
2025-04-05,East,TikTok,3041,43978,243,14589,900000,0.508,11805
2025-04-06,North,Meta,3081,67083,384,20061,1800000,0.5,11668
2025-04-06,North,YouTube,4922,99799,422,24427,1800000,0.5,11668
2025-04-06,North,TV,5595,112139,408,22391,1800000,0.5,11668
2025-04-06,North,Paid Search,3179,28775,414,20651,1800000,0.5,11668
2025-04-06,North,TikTok,2575,91494,377,21874,1800000,0.5,11668
2025-04-06,South,Meta,5617,163581,358,20276,1200000,0.497,5766
2025-04-06,South,YouTube,4243,111636,306,16199,1200000,0.497,5766
2025-04-06,South,TV,6443,227691,326,20111,1200000,0.497,5766
2025-04-06,South,Paid Search,3302,67771,320,16796,1200000,0.497,5766
2025-04-06,South,TikTok,2453,95833,274,13260,1200000,0.497,5766
2025-04-06,East,Meta,4332,137523,272,13999,900000,0.48,10859
2025-04-06,East,YouTube,2297,83893,207,11814,900000,0.48,10859
2025-04-06,East,TV,5735,63746,263,14806,900000,0.48,10859
2025-04-06,East,Paid Search,2878,55936,255,15490,900000,0.48,10859
2025-04-06,East,TikTok,2170,63277,216,10566,900000,0.48,10859
2025-04-07,North,Meta,3034,55934,382,20356,1800000,0.488,7363
2025-04-07,North,YouTube,3579,127512,388,20744,1800000,0.488,7363
2025-04-07,North,TV,6926,255189,434,24311,1800000,0.488,7363
2025-04-07,North,Paid Search,2671,80853,395,23430,1800000,0.488,7363
2025-04-07,North,TikTok,2637,104279,378,18673,1800000,0.488,7363
2025-04-07,South,Meta,4937,160339,338,18760,1200000,0.502,7352
2025-04-07,South,YouTube,3221,89140,280,14566,1200000,0.502,7352
2025-04-07,South,TV,5850,128418,314,15281,1200000,0.502,7352
2025-04-07,South,Paid Search,3276,115036,319,19761,1200000,0.502,7352
2025-04-07,South,TikTok,3029,105688,292,15659,1200000,0.502,7352
2025-04-07,East,Meta,3318,116176,243,12691,900000,0.484,10200
2025-04-07,East,YouTube,2497,46891,212,12563,900000,0.484,10200
2025-04-07,East,TV,4295,144475,234,12650,900000,0.484,10200
2025-04-07,East,Paid Search,3219,47357,267,14834,900000,0.484,10200
2025-04-07,East,TikTok,3046,87875,244,12395,900000,0.484,10200
2025-04-08,North,Meta,4741,153751,431,23508,1800000,0.489,9375
2025-04-08,North,YouTube,2750,23637,366,22370,1800000,0.489,9375
2025-04-08,North,TV,7635,271857,448,24845,1800000,0.489,9375
2025-04-08,North,Paid Search,3485,51628,425,24056,1800000,0.489,9375
2025-04-08,North,TikTok,3373,107095,402,23625,1800000,0.489,9375
2025-04-08,South,Meta,5425,134066,352,17213,1200000,0.49,8963
2025-04-08,South,YouTube,3293,41913,282,14340,1200000,0.49,8963
2025-04-08,South,TV,4731,141598,292,15702,1200000,0.49,8963
2025-04-08,South,Paid Search,2759,60512,299,17800,1200000,0.49,8963
2025-04-08,South,TikTok,2105,72763,263,15003,1200000,0.49,8963
2025-04-08,East,Meta,4555,52992,278,13964,900000,0.483,9209
2025-04-08,East,YouTube,2784,44151,219,10930,900000,0.483,9209
2025-04-08,East,TV,8286,189361,313,16156,900000,0.483,9209
2025-04-08,East,Paid Search,3441,75551,276,16353,900000,0.483,9209
2025-04-08,East,TikTok,2752,25275,234,13390,900000,0.483,9209
2025-04-09,North,Meta,6751,158965,488,27916,1800000,0.477,10968
2025-04-09,North,YouTube,2275,80778,354,17440,1800000,0.477,10968
2025-04-09,North,TV,4380,119360,383,23441,1800000,0.477,10968
2025-04-09,North,Paid Search,4247,156368,453,26337,1800000,0.477,10968
2025-04-09,North,TikTok,2279,44737,367,18338,1800000,0.477,10968
2025-04-09,South,Meta,6630,163779,386,20307,1200000,0.474,10141
2025-04-09,South,YouTube,4665,179087,317,17809,1200000,0.474,10141
2025-04-09,South,TV,8832,141823,374,19994,1200000,0.474,10141
2025-04-09,South,Paid Search,4293,67050,356,20818,1200000,0.474,10141
2025-04-09,South,TikTok,1718,58092,251,12877,1200000,0.474,10141
2025-04-09,East,Meta,3645,142292,252,14505,900000,0.487,6010
2025-04-09,East,YouTube,3514,56708,238,14634,900000,0.487,6010
2025-04-09,East,TV,7036,166693,288,17370,900000,0.487,6010
2025-04-09,East,Paid Search,2954,113312,257,15707,900000,0.487,6010
2025-04-09,East,TikTok,2101,45300,214,11360,900000,0.487,6010
2025-04-10,North,Meta,3037,118254,382,19990,1800000,0.496,10750
2025-04-10,North,YouTube,4005,139883,398,24445,1800000,0.496,10750
2025-04-10,North,TV,7416,282603,444,23568,1800000,0.496,10750
2025-04-10,North,Paid Search,3783,125753,436,25886,1800000,0.496,10750
2025-04-10,North,TikTok,1949,50065,357,17746,1800000,0.496,10750
2025-04-10,South,Meta,4484,166416,325,19767,1200000,0.502,11004
2025-04-10,South,YouTube,3376,132663,284,16142,1200000,0.502,11004
2025-04-10,South,TV,5280,57489,303,18275,1200000,0.502,11004
2025-04-10,South,Paid Search,4129,64143,350,20557,1200000,0.502,11004
2025-04-10,South,TikTok,1891,68999,256,13744,1200000,0.502,11004
2025-04-10,East,Meta,6196,236042,325,17904,900000,0.469,11065
2025-04-10,East,YouTube,3607,76522,240,12702,900000,0.469,11065
2025-04-10,East,TV,8355,258640,315,17775,900000,0.469,11065
2025-04-10,East,Paid Search,4271,146272,306,18173,900000,0.469,11065
2025-04-10,East,TikTok,3100,94089,245,14291,900000,0.469,11065
2025-04-11,North,Meta,3158,90101,386,21318,1800000,0.483,5191
2025-04-11,North,YouTube,4075,135749,400,24630,1800000,0.483,5191
2025-04-11,North,TV,4651,96839,388,23136,1800000,0.483,5191
2025-04-11,North,Paid Search,3618,65265,430,25234,1800000,0.483,5191
2025-04-11,North,TikTok,1638,21376,347,20771,1800000,0.483,5191
2025-04-11,South,Meta,4210,98125,317,19105,1200000,0.492,10548
2025-04-11,South,YouTube,4385,71659,310,18980,1200000,0.492,10548
2025-04-11,South,TV,7546,260009,348,21013,1200000,0.492,10548
2025-04-11,South,Paid Search,4067,58391,348,17798,1200000,0.492,10548
2025-04-11,South,TikTok,2292,31676,269,16483,1200000,0.492,10548
2025-04-11,East,Meta,5420,200643,302,16052,900000,0.502,9530
2025-04-11,East,YouTube,5091,73028,279,17092,900000,0.502,9530
2025-04-11,East,TV,7618,102083,300,14893,900000,0.502,9530
2025-04-11,East,Paid Search,3021,65631,260,15096,900000,0.502,9530
2025-04-11,East,TikTok,1989,21581,210,11359,900000,0.502,9530
2025-04-12,North,Meta,5603,66073,455,25663,1800000,0.499,8176
2025-04-12,North,YouTube,4320,60901,406,25145,1800000,0.499,8176
2025-04-12,North,TV,8459,279383,464,24110,1800000,0.499,8176
2025-04-12,North,Paid Search,2723,64844,396,22762,1800000,0.499,8176
2025-04-12,North,TikTok,1732,61318,350,18850,1800000,0.499,8176
2025-04-12,South,Meta,4094,67050,314,18119,1200000,0.478,6022
2025-04-12,South,YouTube,4037,149508,301,17342,1200000,0.478,6022
2025-04-12,South,TV,5875,175642,314,18208,1200000,0.478,6022
2025-04-12,South,Paid Search,3170,26407,315,18244,1200000,0.478,6022
2025-04-12,South,TikTok,1738,31882,251,14635,1200000,0.478,6022
2025-04-12,East,Meta,3183,59368,239,12321,900000,0.472,5667
2025-04-12,East,YouTube,2907,107743,222,12582,900000,0.472,5667
2025-04-12,East,TV,9166,348842,331,17290,900000,0.472,5667
2025-04-12,East,Paid Search,4506,122308,315,16861,900000,0.472,5667
2025-04-12,East,TikTok,2948,27877,240,12766,900000,0.472,5667
2025-04-13,North,Meta,5234,85468,445,21635,1800000,0.498,8917
2025-04-13,North,YouTube,3699,139713,390,19418,1800000,0.498,8917
2025-04-13,North,TV,8539,104359,466,28055,1800000,0.498,8917
2025-04-13,North,Paid Search,2799,69901,399,23815,1800000,0.498,8917
2025-04-13,North,TikTok,1754,20590,350,20464,1800000,0.498,8917
2025-04-13,South,Meta,6400,176728,380,22778,1200000,0.497,6980
2025-04-13,South,YouTube,4460,73324,311,17790,1200000,0.497,6980
2025-04-13,South,TV,5576,203889,308,18226,1200000,0.497,6980
2025-04-13,South,Paid Search,2795,111314,301,14672,1200000,0.497,6980
2025-04-13,South,TikTok,2977,38226,290,14523,1200000,0.497,6980
2025-04-13,East,Meta,3974,121568,261,15619,900000,0.469,5251
2025-04-13,East,YouTube,3501,139502,238,14312,900000,0.469,5251
2025-04-13,East,TV,8798,81868,323,16063,900000,0.469,5251
2025-04-13,East,Paid Search,2902,89059,255,12574,900000,0.469,5251
2025-04-13,East,TikTok,2430,57775,224,13475,900000,0.469,5251
2025-04-14,North,Meta,4950,82810,436,25617,1800000,0.464,6178
2025-04-14,North,YouTube,4839,129403,419,24083,1800000,0.464,6178
2025-04-14,North,TV,6992,273332,435,26284,1800000,0.464,6178
2025-04-14,North,Paid Search,3345,87857,419,20264,1800000,0.464,6178
2025-04-14,North,TikTok,2293,23982,367,21117,1800000,0.464,6178
2025-04-14,South,Meta,5271,202612,347,16684,1200000,0.484,7759
2025-04-14,South,YouTube,4680,60469,317,19520,1200000,0.484,7759
2025-04-14,South,TV,4357,150675,284,16241,1200000,0.484,7759
2025-04-14,South,Paid Search,3695,83248,334,20478,1200000,0.484,7759
2025-04-14,South,TikTok,3353,90580,302,15870,1200000,0.484,7759
2025-04-14,East,Meta,6714,175995,339,18165,900000,0.486,10140
2025-04-14,East,YouTube,2835,27096,220,11108,900000,0.486,10140
2025-04-14,East,TV,7307,134021,294,18084,900000,0.486,10140
2025-04-14,East,Paid Search,2112,21676,226,13586,900000,0.486,10140
2025-04-14,East,TikTok,3346,67604,253,12460,900000,0.486,10140
2025-04-15,North,Meta,6012,102913,467,23274,1800000,0.489,6141
2025-04-15,North,YouTube,4429,128131,409,23443,1800000,0.489,6141
2025-04-15,North,TV,4563,108175,386,23024,1800000,0.489,6141
2025-04-15,North,Paid Search,3098,104723,410,22623,1800000,0.489,6141
2025-04-15,North,TikTok,2083,62321,360,19748,1800000,0.489,6141
2025-04-15,South,Meta,5161,111159,344,17592,1200000,0.49,8335
2025-04-15,South,YouTube,4441,150780,311,17916,1200000,0.49,8335
2025-04-15,South,TV,7148,156480,339,17008,1200000,0.49,8335
2025-04-15,South,Paid Search,3082,28644,311,17085,1200000,0.49,8335
2025-04-15,South,TikTok,2146,48999,264,14999,1200000,0.49,8335
2025-04-15,East,Meta,4667,172822,281,13789,900000,0.475,7035
2025-04-15,East,YouTube,3619,46162,240,11672,900000,0.475,7035
2025-04-15,East,TV,4600,169707,239,11832,900000,0.475,7035
2025-04-15,East,Paid Search,4170,103161,302,16293,900000,0.475,7035
2025-04-15,East,TikTok,2055,19579,212,10456,900000,0.475,7035
2025-04-16,North,Meta,3942,63685,407,24532,1800000,0.478,8979
2025-04-16,North,YouTube,2451,59094,358,18676,1800000,0.478,8979
2025-04-16,North,TV,4525,131997,385,21645,1800000,0.478,8979
2025-04-16,North,Paid Search,2435,33678,385,20932,1800000,0.478,8979
